file_year,category,rank,name,year,high_school,city_state,position,ints,intspergame,intyards,gamesplayed
2020,"defense,interceptions",495,Ish Harris,Junior,Pilot Point (TX),(TX),"RB, DB",5,0.4,,14
2020,"defense,interceptions",496,Danny Baird,Senior,"Trinity Christian (Sharpsburg, GA)","(Sharpsburg, GA)","WR, S",5,0.4,77,14
2020,"defense,interceptions",497,Tyler Corish,Senior,"Jesuit (Tampa, FL)","(Tampa, FL)","FS, CB",5,0.4,,14
2020,"defense,interceptions",498,Tj Francis,Senior,"Pine View (St. George, UT)","(St. George, UT)",CB,5,0.4,,14
2020,"defense,interceptions",499,Jayse Bush,Senior,Palisade (CO),(CO),"WR, DB",4,0.8,15,5
2020,"defense,interceptions",500,Jared Saez,Junior,"First Academy (Leesburg, FL)","(Leesburg, FL)","FB, TE",4,0.8,4,5
2020,"defense,interceptions",201,Awsten Turnbow,Junior,"Desert Hills (St. George, UT)","(St. George, UT)","SS, WR",6,0.5,79,12
2020,"defense,interceptions",202,Tylar Belcher,Junior,"Lowndes (Valdosta, GA)","(Valdosta, GA)",DB,6,0.5,71,12
2020,"defense,interceptions",203,Gage Vasquez,Sophomore,Firth (ID),(ID),"QB, S",6,0.5,,12
2020,"defense,interceptions",204,Willie Leota,Senior,"Salem Hills (Salem, UT)","(Salem, UT)","RB, SS",6,0.5,38,12
2020,"defense,interceptions",205,Prince Green,Senior,Griffin (GA),(GA),"WR, CB",6,0.5,0,12
2020,"defense,interceptions",206,Tristan Shorter,Senior,Oxford (MS),(MS),OLB,6,0.5,150,12
2020,"defense,interceptions",207,Caleb Hughes,Senior,Sullivan (IN),(IN),"QB, WR",6,0.5,89,12
2020,"defense,interceptions",208,Gavin Fixsen,Junior,Brookings (SD),(SD),"WR, CB",6,0.5,,12
2020,"defense,interceptions",209,Mason Dysart,Junior,"Woodland (Fairfax, OK)","(Fairfax, OK)","WR, CB",6,0.5,50,12
2020,"defense,interceptions",210,Keshaun Cooper,Senior,College Station (TX),(TX),,6,0.5,52,12
2020,"defense,interceptions",211,Gunnar Ray,Senior,"Oakland-Craig (Oakland, NE)","(Oakland, NE)","RB, WR",6,0.5,92,12
2020,"defense,interceptions",212,Fisher Ingersoll,Junior,American Fork (UT),(UT),"WR, C",6,0.5,174,12
2020,"defense,interceptions",213,Santwan Gray,Senior,Paris (TX),(TX),"WR, FS",6,0.5,,12
2020,"defense,interceptions",214,Cole Jankowski,Junior,Frankenmuth (MI),(MI),,6,0.5,73,12
2020,"defense,interceptions",215,Brenton Childs,Senior,"Snow Canyon (St. George, UT)","(St. George, UT)","WR, OLB",6,0.5,128,12
2020,"defense,interceptions",216,Parker Crum,Freshman,Duchesne (UT),(UT),"QB, FS",6,0.5,56,12
2020,"defense,interceptions",217,Braxtan Torres,Junior,"Cedar (Cedar City, UT)","(Cedar City, UT)","WR, CB",6,0.5,197,12
2020,"defense,interceptions",218,Blake Barnes,Junior,Milford (UT),(UT),"WR, FS",6,0.5,22,13
2020,"defense,interceptions",219,Jett Copeland,Junior,Argyle (TX),(TX),QB,6,0.5,89,13
2020,"defense,interceptions",220,Treghan Parker,Senior,Webb City (MO),(MO),"DB, WR",6,0.5,,13
2020,"defense,interceptions",221,Logan Koehne,Senior,"North Decatur (Greensburg, IN)","(Greensburg, IN)","WR, FS",6,0.5,39,13
2020,"defense,interceptions",222,Cade Forrester,Junior,Hoxie (AR),(AR),QB,6,0.5,0,13
2020,"defense,interceptions",223,Derek Bearden,Junior,"North Sand Mountain (Higdon, AL)","(Higdon, AL)","WR, OLB",6,0.5,50,13
2020,"defense,interceptions",224,Eric Cain,Senior,Oakley (KS),(KS),"QB, FS",6,0.5,92,13
2020,"defense,interceptions",225,Trey Adams,Junior,"Jackson Academy (Jackson, MS)","(Jackson, MS)","WR, DB",6,0.5,90,13
2020,"defense,interceptions",227,Caseyn Pearson,Junior,Emmett (ID),(ID),"WR, CB",6,0.5,139,13
2020,"defense,interceptions",228,Daytin Baker,Junior,"Pierce County (Blackshear, GA)","(Blackshear, GA)",FS,6,0.5,58,13
2020,"defense,interceptions",229,Smith Snowden,Sophomore,"Skyridge (Lehi, UT)","(Lehi, UT)",CB,6,0.5,45,13
2020,"defense,interceptions",230,Avery Clarkson,Senior,Post (TX),(TX),"SS, CB",6,0.5,,13
2020,"defense,interceptions",231,Carson Rich,Senior,"Southwood (Wabash, IN)","(Wabash, IN)","WR, OLB",6,0.5,110,13
2020,"defense,interceptions",232,Dez Mims,Senior,"Rockwall-Heath (Rockwall, TX)","(Rockwall, TX)",CB,6,0.5,28,13
2020,"defense,interceptions",233,Avery Epstein,Senior,"Bolles (Jacksonville, FL)","(Jacksonville, FL)",CB,6,0.5,33,13
2020,"defense,interceptions",234,Lincoln Smith,Junior,Blanchard (OK),(OK),"WR, CB",6,0.5,14,13
2020,"defense,interceptions",235,Gunnar Griffin,Senior,"Raymore-Peculiar (Peculiar, MO)","(Peculiar, MO)",CB,6,0.4,75,14
2020,"defense,interceptions",236,Aidan Wanner,Junior,"South Adams (Berne, IN)","(Berne, IN)","QB, CB",6,0.4,,14
2020,"defense,interceptions",237,Avery Smith,Senior,Pilot Point (TX),(TX),"WR, DB",6,0.4,,14
2020,"defense,interceptions",238,Chas Scoggins,Senior,"Prince Avenue Christian (Athens, GA)","(Athens, GA)","CB, WR",6,0.4,,14
2020,"defense,interceptions",239,Cade Russell,Sophomore,Elizabethton (TN),(TN),"RB, FS",6,0.4,79,14
2020,"defense,interceptions",241,Preston Sisler,Senior,"South-Doyle (Knoxville, TN)","(Knoxville, TN)","WR, FS",6,0.4,127,14
2020,"defense,interceptions",242,Kyle Wolf,Senior,Windthorst (TX),(TX),"WR, DB",6,0.4,,16
2020,"defense,interceptions",243,Jonathan Hailey,Senior,Antioch (TN),(TN),"WR, FS",5,1.0,60,5
2020,"defense,interceptions",244,Alex Mosqueda,Senior,Yuma (AZ),(AZ),"WR, FS",5,1.0,,5
2020,"defense,interceptions",245,Jake Barnard,Junior,Fountain Hills (AZ),(AZ),"WR, CB",5,1.0,99,5
2020,"defense,interceptions",246,AJ St James,Junior,"Arvada West (Arvada, CO)","(Arvada, CO)",CB,5,1.0,,5
2020,"defense,interceptions",247,Jermaine Dobbins,Sophomore,Mountain Pine (AR),(AR),,5,0.8,1,6
2020,"defense,interceptions",248,Alloysius Tyson,Freshman,"Jefferson (Tampa, FL)","(Tampa, FL)",CB,5,0.8,64,6
2020,"defense,interceptions",249,Curtis Jackson,Junior,"Fountain-Fort Carson (Fountain, CO)","(Fountain, CO)","WR, CB",5,0.8,25,6
2020,"defense,interceptions",250,Eli Bowman,Senior,Brighton (CO),(CO),"WR, FS",5,0.8,90,6
2020,"defense,interceptions",1,Gage Laney,Senior,Owasso (OK),(OK),DB,11,0.9,,12
2020,"defense,interceptions",2,Cole Lemons,Junior,Gunter (TX),(TX),"WR, CB",11,0.8,170,13
2020,"defense,interceptions",3,Jahqir Haley,Junior,"St. Joseph (Hammonton, NJ)","(Hammonton, NJ)","WR, CB",10,1.1,156,9
2020,"defense,interceptions",4,Jadon Canady,Senior,"Sandalwood (Jacksonville, FL)","(Jacksonville, FL)","SB, CB",10,0.9,110,11
2020,"defense,interceptions",5,Isiah Hall,Junior,Lake Worth (TX),(TX),"QB, FS",10,0.9,248,11
2020,"defense,interceptions",6,Joseph Faubion,Senior,"Indianapolis Lutheran (Indianapolis, IN)","(Indianapolis, IN)","WR, CB",10,0.9,142,11
2020,"defense,interceptions",7,Collin Matteson,Junior,"Oklahoma Christian (Edmond, OK)","(Edmond, OK)",SS,10,0.8,,12
2020,"defense,interceptions",8,Deshawn Woodall,Senior,"Gateway Regional (Woodbury Heights, NJ)","(Woodbury Heights, NJ)","WR, FS",9,1.5,,6
2020,"defense,interceptions",9,Cole Cathcart,Senior,Hooker (OK),(OK),"S, WR",9,1.1,214,8
2020,"defense,interceptions",10,Rowan Zolman,Junior,"East Noble (Kendallville, IN)","(Kendallville, IN)",,9,1.0,,9
2020,"defense,interceptions",11,Antonio Zamora,Senior,Galena Park (TX),(TX),"CB, FS",9,1.0,212,9
2020,"defense,interceptions",12,Jarrett Smith,Sophomore,Knightstown (IN),(IN),"WR, CB",9,1.0,35,9
2020,"defense,interceptions",13,Jaden King,Junior,"Booker T. Washington (Tulsa, OK)","(Tulsa, OK)","CB, S",9,0.9,124,10
2020,"defense,interceptions",14,Austin Wood,Senior,"Habersham Central (Mt. Airy, GA)","(Mt. Airy, GA)","FS, WR",9,0.8,138,11
2020,"defense,interceptions",15,Izac Jarka,Sophomore,Montague (MI),(MI),"WR, OLB",9,0.8,49,12
2020,"defense,interceptions",16,Dane Stevenson,Senior,Mooresville (IN),(IN),"WR, DB",9,0.7,,13
2020,"defense,interceptions",17,Brayden Wilcox,Senior,Christoval (TX),(TX),"QB, CB",9,0.7,318,13
2020,"defense,interceptions",18,Cormani Mcclain,Sophomore,"Lake Gibson (Lakeland, FL)","(Lakeland, FL)","WR, CB",9,0.7,97,13
2020,"defense,interceptions",19,Ty'von Colemon,Senior,Marion (IN),(IN),"CB, WR",9,0.6,158,14
2020,"defense,interceptions",20,Camden Gasser,Senior,"Southridge (Huntingburg, IN)","(Huntingburg, IN)","WB, CB",9,0.6,210,14
2020,"defense,interceptions",21,Allan Ho,Sophomore,"Nature Coast Tech (Brooksville, FL)","(Brooksville, FL)","FS, OLB",8,1.0,,8
2020,"defense,interceptions",22,Trey Rogers,Sophomore,"West Franklin (Pomona, KS)","(Pomona, KS)",,8,1.0,-46,8
2020,"defense,interceptions",23,Joel Deters,Junior,"Mission Valley (Eskridge, KS)","(Eskridge, KS)","WR, CB",8,1.0,49,8
2020,"defense,interceptions",24,Thomas Hubbard,Senior,"Billings Central Catholic (Billings, MT)","(Billings, MT)","SS, WR",8,1.0,254,8
2020,"defense,interceptions",25,Jordan Landrum,Junior,"Rosebud-Lott (Rosebud, TX)","(Rosebud, TX)",WR,8,1.0,,8
2020,"defense,interceptions",26,Chance Dandridge,Junior,"Winterboro (Alpine, AL)","(Alpine, AL)",CB,8,0.9,264,9
2020,"defense,interceptions",27,Chavaris Dumas,Sophomore,Interlachen (FL),(FL),"WR, DB",8,0.9,44,9
2020,"defense,interceptions",28,Kayden Carraway,Junior,Whitewright (TX),(TX),,8,0.9,188,9
2020,"defense,interceptions",29,Joel Cooper,Senior,St. James (LA),(LA),"CB, WR",8,0.8,139,10
2020,"defense,interceptions",30,Deven Frilling,Junior,"Riverside (De Graff, OH)","(De Graff, OH)","WR, FS",8,0.8,32,10
2020,"defense,interceptions",31,Nevin Robson,Junior,"Hardin Northern (Dola, OH)","(Dola, OH)",,8,0.8,,10
2020,"defense,interceptions",32,Hunter Rex,Senior,"North Summit (Coalville, UT)","(Coalville, UT)","WR, FS",8,0.7,32,11
2020,"defense,interceptions",33,Ethan Nation,Sophomore,Roswell (GA),(GA),"RB, CB",8,0.7,0,11
2020,"defense,interceptions",34,Adam Norman,Senior,Milan (IN),(IN),"WR, FS",8,0.7,47,11
2020,"defense,interceptions",35,Jamori Wright,Junior,"Appling County (Baxley, GA)","(Baxley, GA)",CB,8,0.7,151,11
2020,"defense,interceptions",36,Myles Gifford,Senior,"Century (Pocatello, ID)","(Pocatello, ID)","WR, FS",8,0.7,76,11
2020,"defense,interceptions",37,Jadden Pankey,Junior,"Rhea County (Evensville, TN)","(Evensville, TN)","RB, CB",8,0.7,91,11
2020,"defense,interceptions",38,Tyler Lollar,Senior,Berry (AL),(AL),"WR, CB",8,0.7,192,12
2020,"defense,interceptions",39,Seth Kasowski,Senior,Bremond (TX),(TX),"WR, QB",8,0.7,111,12
2020,"defense,interceptions",40,Kelen Meyer,Senior,Ord (NE),(NE),"WR, K",8,0.7,68,12
2020,"defense,interceptions",41,Eli Blount,Senior,"North Judson-San Pierre (North Judson, IN)","(North Judson, IN)","RB, CB",8,0.7,56,12
2020,"defense,interceptions",42,Wil Carlton,Sophomore,Marionville (MO),(MO),QB,8,0.7,,12
2020,"defense,interceptions",43,Edington Ethan,Senior,Lyndon (KS),(KS),,8,0.7,47,12
2020,"defense,interceptions",44,Ladd Ivins,Junior,"San Juan (Blanding, UT)","(Blanding, UT)",,8,0.7,120,12
2020,"defense,interceptions",45,Heston Sullivan,Senior,Milford (UT),(UT),"WR, CB",8,0.6,27,13
2020,"defense,interceptions",46,Nathan Mcdaniel,Senior,Post (TX),(TX),"FS, RB",8,0.6,,13
2020,"defense,interceptions",47,Ja'Quez Cross,Senior,Fordyce (AR),(AR),"WR, SS",8,0.6,160,14
2020,"defense,interceptions",48,Caiden Bailey,Junior,"Mid-Buchanan (Faucett, MO)","(Faucett, MO)",,8,0.6,,14
2020,"defense,interceptions",49,Camden Fowler,Senior,Windsor (MO),(MO),"SB, FS",8,0.5,155,15
2020,"defense,interceptions",50,Travis Hunter,Junior,"Collins Hill (Suwanee, GA)","(Suwanee, GA)","CB, WR",8,0.5,96,15
2020,"defense,interceptions",351,Dakota Jordan,Junior,"Canton Academy (Canton, MS)","(Canton, MS)","RB, WR",5,0.6,,9
2020,"defense,interceptions",352,Stephen Austin,Senior,"West Lincoln (Brookhaven, MS)","(Brookhaven, MS)","WR, CB",5,0.6,141,9
2020,"defense,interceptions",353,Shakari Denson,Senior,Claxton (GA),(GA),"WR, CB",5,0.6,93,9
2020,"defense,interceptions",354,Demount Epps,Senior,"North Bay Haven Academy (Panama City, FL)","(Panama City, FL)","WR, CB",5,0.6,74,9
2020,"defense,interceptions",355,Chris Pritchett,Senior,Burleson (TX),(TX),"FS, SS",5,0.6,,9
2020,"defense,interceptions",356,Aaron Ellis,Senior,"Haltom (Haltom City, TX)","(Haltom City, TX)","FS, CB",5,0.6,60,9
2020,"defense,interceptions",357,Ryson Stuart,Senior,Snowflake (AZ),(AZ),"WR, DB",5,0.5,30,10
2020,"defense,interceptions",358,Dylan White,Junior,Sweeny (TX),(TX),"CB, WR",5,0.5,110,10
2020,"defense,interceptions",359,Larson Pogroszewski,Sophomore,Manti (UT),(UT),"RB, SS",5,0.5,0,10
2020,"defense,interceptions",360,Troy Cross,Senior,"Greenwood (Midland, TX)","(Midland, TX)","FS, WR",5,0.5,89,10
2020,"defense,interceptions",361,Liem Taylor,Senior,"Har-Ber (Springdale, AR)","(Springdale, AR)","FS, WR",5,0.5,63,10
2020,"defense,interceptions",362,Trevon Green,Senior,Bellville (TX),(TX),"RB, CB",5,0.5,48,10
2020,"defense,interceptions",363,Kade Osborn,Senior,"Clinton Prairie (Frankfort, IN)","(Frankfort, IN)","QB, FS",5,0.5,22,10
2020,"defense,interceptions",364,Isaiah Thacker,Sophomore,"Triton Central (Fairland, IN)","(Fairland, IN)","WR, CB",5,0.5,,10
2020,"defense,interceptions",366,De'quan Clay,Junior,Yorktown (TX),(TX),RB,5,0.5,249,10
2020,"defense,interceptions",367,Jordan Gorham,Senior,"Indian Creek (Trafalgar, IN)","(Trafalgar, IN)","WR, DB",5,0.5,41,10
2020,"defense,interceptions",368,"Antonio ""tj"" Spradley",Senior,"Colquitt County (Norman Park, GA)","(Norman Park, GA)",CB,5,0.5,74,10
2020,"defense,interceptions",369,Tyce Mythen,Senior,"Putnam City North (Oklahoma City, OK)","(Oklahoma City, OK)","WR, CB",5,0.5,106,10
2020,"defense,interceptions",370,Brodie Williams,Senior,Jonesboro (AR),(AR),"CB, QB",5,0.5,188,10
2020,"defense,interceptions",371,Joziah Hill,Senior,"Northwest (Wichita, KS)","(Wichita, KS)",,5,0.5,,10
2020,"defense,interceptions",372,Dakota Cash,Senior,"North Callaway (Kingdom City, MO)","(Kingdom City, MO)","RB, FS",5,0.5,76,10
2020,"defense,interceptions",373,D'Kari Hudson,Sophomore,"Leake County (Walnut Grove, MS)","(Walnut Grove, MS)",ATH,5,0.5,60,10
2020,"defense,interceptions",374,Matt Redmond,Senior,"Northwest Whitfield (Tunnel Hill, GA)","(Tunnel Hill, GA)","WR, CB",5,0.5,74,10
2020,"defense,interceptions",375,Gage Gillispie,Junior,Archer City (TX),(TX),,5,0.5,117,10
2020,"defense,interceptions",376,Connor Weaver,Sophomore,Kiefer (OK),(OK),SS,5,0.5,84,10
2020,"defense,interceptions",377,Harrison Lane,Junior,"Pulaski Academy (Little Rock, AR)","(Little Rock, AR)","WR, MLB",5,0.5,2,10
2020,"defense,interceptions",378,Mason Lykins,Sophomore,Russell (KY),(KY),"WR, DB",5,0.5,75,10
2020,"defense,interceptions",379,Snoop Williams,Junior,Thomson (GA),(GA),"RB, CB",5,0.5,98,10
2020,"defense,interceptions",380,Ryan Binder,Junior,Auburn (NE),(NE),"WR, DB",5,0.5,41,10
2020,"defense,interceptions",381,Carson Whitehead,Junior,Powell (TN),(TN),FS,5,0.5,166,10
2020,"defense,interceptions",382,Justin Durrett,Senior,Smyer (TX),(TX),"RB, WR",5,0.5,57,10
2020,"defense,interceptions",383,Taven  Espinosa,Senior,Wall (TX),(TX),,5,0.5,,10
2020,"defense,interceptions",384,Keavin Grady,Junior,Meeker (OK),(OK),"WR, CB",5,0.5,,10
2020,"defense,interceptions",385,Griffin Kugler,Senior,Smith Center (KS),(KS),"WR, CB",5,0.5,38,10
2020,"defense,interceptions",386,Gunnar Jones,Sophomore,Hobart (OK),(OK),"WR, CB",5,0.5,0,10
2020,"defense,interceptions",387,Aubrey Runkle,Junior,Wilburton (OK),(OK),"WR, FS",5,0.5,,10
2020,"defense,interceptions",388,Sam Penna,Sophomore,"Richland (Johnstown, PA)","(Johnstown, PA)","WR, DB",5,0.5,,10
2020,"defense,interceptions",389,Cj Davis,Sophomore,"Fort Wayne Northrop (Fort Wayne, IN)","(Fort Wayne, IN)",,5,0.5,50,10
2020,"defense,interceptions",390,Noah Palmer,Junior,"Olathe North (Olathe, KS)","(Olathe, KS)","QB, FS",5,0.5,10,10
2020,"defense,interceptions",391,Alex Wolf,Senior,"Roger Bacon (Cincinnati, OH)","(Cincinnati, OH)","WR, DB",5,0.5,63,10
2020,"defense,interceptions",392,Graden Mckinney,Senior,"Ritchie County (Ellenboro, WV)","(Ellenboro, WV)","WR, CB",5,0.5,55,10
2020,"defense,interceptions",393,Matthew Mcdoom,Junior,"West Orange (Winter Garden, FL)","(Winter Garden, FL)",ATH,5,0.5,49,10
2020,"defense,interceptions",394,Kelekolio Linton,Senior,Pearland (TX),(TX),SS,5,0.5,52,10
2020,"defense,interceptions",395,Jeremy Frazao,Sophomore,Fairview (PA),(PA),"WR, CB",5,0.5,67,10
2020,"defense,interceptions",396,Colby Huerter,Senior,"Tompkins (Katy, TX)","(Katy, TX)","SS, WR",5,0.5,189,10
2020,"defense,interceptions",397,Garrett Fager,Junior,Osage City (KS),(KS),"WR, CB",5,0.5,,10
2020,"defense,interceptions",398,Tyke Tabor,Senior,"University School of Jackson (Jackson, TN)","(Jackson, TN)","WR, DB",5,0.5,34,10
2020,"defense,interceptions",399,Owen Kosar,Junior,"Shenandoah Valley (Shenandoah, PA)","(Shenandoah, PA)","QB, DB",5,0.5,,10
2020,"defense,interceptions",400,Aaron Wyman,Senior,"River Ridge (New Port Richey, FL)","(New Port Richey, FL)","WR, DB",5,0.5,31,10
2020,"defense,interceptions",401,Ryder Lambert,Sophomore,Stephenville (TX),(TX),"QB, FS",5,0.5,1,10
2020,"defense,interceptions",402,Ammorrion Dempsey,Junior,Hope (AR),(AR),"QB, WR",5,0.5,89,10
2020,"defense,interceptions",403,J'kory Ester,Senior,St. James (LA),(LA),"CB, CB",5,0.5,88,10
2020,"defense,interceptions",404,Stephon Johnson,Senior,Stamford (TX),(TX),,5,0.5,81,10
2020,"defense,interceptions",405,Tyson Cornett,Senior,"Leon (Jewett, TX)","(Jewett, TX)","FS, WR",5,0.5,,10
2020,"defense,interceptions",406,Zachary Robinson,Senior,"Lebanon Trail (Frisco, TX)","(Frisco, TX)","CB, FS",5,0.5,84,10
2020,"defense,interceptions",407,Grayson Barnett,Senior,"Union Grove (Gladewater, TX)","(Gladewater, TX)","RB, FS",5,0.5,104,10
2020,"defense,interceptions",408,Tyler Vaughn,Senior,Ballinger (TX),(TX),"QB, DB",5,0.5,,10
2020,"defense,interceptions",409,Bryan Olvera,Junior,East Bernard (TX),(TX),"WR, CB",5,0.5,114,10
2020,"defense,interceptions",410,Kadron Morris,Junior,"East Chambers (Winnie, TX)","(Winnie, TX)","CB, WR",5,0.5,130,11
2020,"defense,interceptions",411,Preston Rains,Senior,"East Poinsett County (Lepanto, AR)","(Lepanto, AR)","QB, SS",5,0.5,4,11
2020,"defense,interceptions",412,Bernock Iya,Junior,Azle (TX),(TX),CB,5,0.5,53,11
2020,"defense,interceptions",413,Brandon Fussell,Sophomore,Guntersville (AL),(AL),WR,5,0.5,0,11
2020,"defense,interceptions",414,Ashten Schmaderer,Senior,Bennington (NE),(NE),"WR, LB",5,0.5,70,11
2020,"defense,interceptions",415,Dylan Hasz,Sophomore,Bixby (OK),(OK),"WR, FS",5,0.5,74,11
2020,"defense,interceptions",416,Orlando Martinez,Senior,"Brighton (Salt Lake City, UT)","(Salt Lake City, UT)","CB, WR",5,0.5,17,11
2020,"defense,interceptions",417,Zac Schloemer,Junior,"Heritage Christian (Indianapolis, IN)","(Indianapolis, IN)","SS, OLB",5,0.5,,11
2020,"defense,interceptions",418,Weston Moore,Senior,Millsap (TX),(TX),"CB, WR",5,0.5,100,11
2020,"defense,interceptions",419,Noel Pena,Senior,Poteet (TX),(TX),"WR, CB",5,0.5,0,11
2020,"defense,interceptions",420,Andrew Harper,Junior,"DasCHE (Cedar Hill, TX)","(Cedar Hill, TX)","QB, CB",5,0.5,,11
2020,"defense,interceptions",421,George Burhenn,Sophomore,"Mt. Vernon (Fortville, IN)","(Fortville, IN)","WR, DB",5,0.5,37,11
2020,"defense,interceptions",422,Braydin Warner,Senior,Hamlin (TX),(TX),"QB, K",5,0.5,45,11
2020,"defense,interceptions",423,Owen Prince,Junior,Plattsmouth (NE),(NE),"RB, FS",5,0.5,,11
2020,"defense,interceptions",424,Khal Stephen,Senior,"Seeger (West Lebanon, IN)","(West Lebanon, IN)",QB,5,0.5,,11
2020,"defense,interceptions",425,Joseph Sandoval,Junior,"Calvary Christian (Columbus, GA)","(Columbus, GA)",RB,5,0.5,,11
2020,"defense,interceptions",426,Dylan Echols,Senior,Bowling Green (KY),(KY),"CB, SS",5,0.5,51,11
2020,"defense,interceptions",427,Fisher Jones,Sophomore,"South Putnam (Greencastle, IN)","(Greencastle, IN)","WR, FS",5,0.5,47,11
2020,"defense,interceptions",428,Dayton Brooks,Senior,Greenland (AR),(AR),"WR, CB",5,0.5,96,11
2020,"defense,interceptions",429,Jamarious Smith,Junior,"Winder-Barrow (Winder, GA)","(Winder, GA)",CB,5,0.5,,11
2020,"defense,interceptions",430,Garrett Adler,Junior,"Westran (Huntsville, MO)","(Huntsville, MO)","WR, DB",5,0.5,45,11
2020,"defense,interceptions",431,Trey Bailey,Junior,"Summit Academy (Bluffdale, UT)","(Bluffdale, UT)","CB, TE",5,0.5,0,11
2020,"defense,interceptions",432,Travis Scheer,Senior,Garden Plain (KS),(KS),"TE, DB",5,0.5,,11
2020,"defense,interceptions",433,Omar Emmons ,Senior,"St. Joseph (Greenville, MS)","(Greenville, MS)","RB, FS",5,0.5,119,11
2020,"defense,interceptions",434,Devan Coffey,Senior,"Grace Christian Academy (Knoxville, TN)","(Knoxville, TN)","RB, LB",5,0.5,17,11
2020,"defense,interceptions",435,Ryan Janes,Senior,Huron (SD),(SD),"RB, DB",5,0.5,60,11
2020,"defense,interceptions",436,B.J. Washington,Junior,"Madison Central (Madison, MS)","(Madison, MS)",CB,5,0.5,106,11
2020,"defense,interceptions",437,Mason Byron,Senior,"Monroe Area (Monroe, GA)","(Monroe, GA)","QB, FS",5,0.5,65,11
2020,"defense,interceptions",438,Chris Burk jr.,Senior,Sinton (TX),(TX),"RB, CB",5,0.5,96,11
2020,"defense,interceptions",439,C.j. Palmer,Senior,Pocahontas (AR),(AR),"WR, CB",5,0.5,0,11
2020,"defense,interceptions",440,Christian Hobson,Senior,"Hartfield Academy (Flowood, MS)","(Flowood, MS)","DB, WR",5,0.5,169,11
2020,"defense,interceptions",441,Jose Bustamante,Senior,Andrews (TX),(TX),WR,5,0.5,81,11
2020,"defense,interceptions",442,Rock Magleby,Junior,Provo (UT),(UT),WR,5,0.5,20,11
2020,"defense,interceptions",443,Montasi Clay,Junior,"Indianapolis Lutheran (Indianapolis, IN)","(Indianapolis, IN)","FS, SB",5,0.5,119,11
2020,"defense,interceptions",444,Macaine Tucker,Senior,Tolar (TX),(TX),"WR, CB",5,0.5,,11
2020,"defense,interceptions",445,Zayshon Pullen,Senior,Fayetteville (TN),(TN),"CB, SB",5,0.5,26,11
2020,"defense,interceptions",446,Caden Leininger,Junior,"Tri-Central (Sharpsville, IN)","(Sharpsville, IN)","SS, WB",5,0.5,0,11
2020,"defense,interceptions",447,Dylan Wilson,Senior,Eastland (TX),(TX),"SB, FS",5,0.5,,11
2020,"defense,interceptions",448,Krashaun Menson,Junior,"Fort Wayne Bishop Luers (Fort Wayne, IN)","(Fort Wayne, IN)","WR, DB",5,0.4,32,12
2020,"defense,interceptions",449,J'kobe Harris,Senior,"Crisp County (Cordele, GA)","(Cordele, GA)","CB, WR",5,0.4,20,12
2020,"defense,interceptions",450,Justin Thomas,Junior,"Benedictine (Savannah, GA)","(Savannah, GA)",,5,0.4,150,12
