file_year,category,rank,name,year,high_school,city_state,position,receivingyards,receivingyardspergame,yardspercatch,receivingnum,receivinglong,receivingtdnum,gamesplayed
2020,"offense,receiving",170,Rodrigo Lopez,Senior,"West Hall (Oakwood, GA)","(Oakwood, GA)",,1021,102.1,16.0,64,85,7,10
2020,"offense,receiving",171,Gavin Johnson,Senior,McAlester (OK),(OK),"WR, OLB",1020,78.5,23.2,44,68,5,13
2020,"offense,receiving",172,Evan Gandee,Senior,"Warren (Vincent, OH)","(Vincent, OH)","WR, CB",1019,113.2,15.7,65,88,11,9
2020,"offense,receiving",173,Carson Shoemaker,Senior,Hastings (NE),(NE),"RB, SB",1017,92.5,16.4,62,80,11,11
2020,"offense,receiving",174,Draper Parker,Senior,Sealy (TX),(TX),"WR, QB",1017,84.8,15.6,65,,14,12
2020,"offense,receiving",175,James Blackstrain,Senior,"Holy Trinity Episcopal Academy (Melbourne, FL)","(Melbourne, FL)",WR,1015,112.8,18.8,54,80,9,9
2020,"offense,receiving",176,Nick Anderson,Senior,Austin (TX),(TX),"WR, CB",1014,112.7,16.9,60,,20,9
2020,"offense,receiving",177,Anthone Stone,Senior,Florala (AL),(AL),,1012,101.2,16.6,61,78,10,10
2020,"offense,receiving",178,Tanner Mroz,Senior,Lapel (IN),(IN),"SB, FS",1011,84.3,19.8,51,,9,12
2020,"offense,receiving",179,Erin Mathes,Senior,Quitman (AR),(AR),"FS, K",1010,84.2,17.7,57,,10,12
2020,"offense,receiving",180,Chris Marshall,Junior,"Fort Bend Marshall (Missouri City, TX)","(Missouri City, TX)",WR,1008,84.0,22.9,44,93,17,12
2020,"offense,receiving",181,Joseph Manjack,Senior,"Tomball Memorial (Tomball, TX)","(Tomball, TX)","WR, QB",1008,84.0,21.9,46,75,16,12
2020,"offense,receiving",182,Trace Morrison,Senior,Stephenville (TX),(TX),"WR, FS",1008,84.0,17.1,59,75,10,12
2020,"offense,receiving",183,Rayden Campbell,Senior,"Flour Bluff (Corpus Christi, TX)","(Corpus Christi, TX)","FS, CB",1007,77.5,20.6,49,81,12,13
2020,"offense,receiving",184,Devin Ramsey,Junior,"Unaka (Elizabethton, TN)","(Elizabethton, TN)","WR, CB",1007,125.9,17.1,59,60,11,8
2020,"offense,receiving",185,Bradan Manning,Freshman,Elysian Fields (TX),(TX),"WR, FS",1005,83.8,19.7,51,,14,12
2020,"offense,receiving",186,Kolby White,Senior,"Cedar (Cedar City, UT)","(Cedar City, UT)","WR, CB",1005,83.8,18.3,55,62,9,12
2020,"offense,receiving",187,Davis Ellis,Senior,"Bolles (Jacksonville, FL)","(Jacksonville, FL)",WR,1004,83.7,24.5,41,76,10,12
2020,"offense,receiving",188,Cooper Kelley,Senior,"Spain Park (Hoover, AL)","(Hoover, AL)",WR,1004,100.4,18.6,54,70,14,10
2020,"offense,receiving",189,Jaquaize Pettaway,Sophomore,"Langham Creek (Houston, TX)","(Houston, TX)",WR,1004,111.6,18.3,55,73,7,9
2020,"offense,receiving",190,Ryan Barker,Senior,Newcastle (OK),(OK),"WR, SS",1004,100.4,15.4,65,67,8,10
2020,"offense,receiving",191,Connor Clark,Senior,Jonesboro (AR),(AR),"TE, WR",1004,100.4,13.4,75,93,7,10
2020,"offense,receiving",192,Tyrun Trammell,Junior,"Chambers Academy (LaFayette, AL)","(LaFayette, AL)","WR, RB",1002,83.5,21.8,46,,12,12
2020,"offense,receiving",193,Troy Oliver jr,Junior,"Rouse (Leander, TX)","(Leander, TX)","SB, RB",1002,83.5,18.6,54,66,12,12
2020,"offense,receiving",194,Bryant Boggs,Senior,Wabash (IN),(IN),"WR, CB",1002,91.1,14.3,70,83,11,11
2020,"offense,receiving",195,Anthony Ballard,Senior,"Discovery (Lake Alfred, FL)","(Lake Alfred, FL)","WR, S",1001,143.0,22.2,45,80,11,7
2020,"offense,receiving",196,Brad Burda,Senior,"Corpus Christi Veterans Memorial (Corpus Christi, TX)","(Corpus Christi, TX)",WR,997,76.7,18.5,54,62,6,13
2020,"offense,receiving",197,Tyrell Pollard,Junior,"Oak Grove (Hattiesburg, MS)","(Hattiesburg, MS)","WR, FS",987,89.7,19.7,50,92,15,11
2020,"offense,receiving",198,Hunter Patterson,Senior,"Oak Glen (New Cumberland, WV)","(New Cumberland, WV)",RB,986,109.6,24.0,41,65,12,9
2020,"offense,receiving",199,Jaylin A noel,Senior,"Park Hill (Kansas City, MO)","(Kansas City, MO)",WR,983,98.3,14.5,68,60,10,10
2020,"offense,receiving",200,Junior Vandeross,Junior,"Jesuit (Tampa, FL)","(Tampa, FL)","CB, WR",981,70.1,18.5,53,80,12,14
2020,"offense,receiving",201,Damon Gripp,Senior,Tyrone (PA),(PA),"WR, CB",981,122.6,17.8,55,,7,8
2020,"offense,receiving",202,Weldon Sherrell,Senior,"Northwest (Justin, TX)","(Justin, TX)","WR, QB",981,89.2,11.5,85,67,12,11
2020,"offense,receiving",203,Logan Tanner,Junior,"St. Pius X (Houston, TX)","(Houston, TX)","TE, DE",980,122.5,22.8,43,94,12,8
2020,"offense,receiving",204,Markeese Lawrence,Senior,Andrews (TX),(TX),"WR, QB",979,89.0,16.3,60,96,12,11
2020,"offense,receiving",205,Shane Johnson,Senior,"Johnson (San Antonio, TX)","(San Antonio, TX)",WR,977,88.8,20.4,48,70,14,11
2020,"offense,receiving",206,Cole Stewart,Senior,Carl Junction (MO),(MO),"WR, CB",977,88.8,15.5,63,,,11
2020,"offense,receiving",207,Jordan Rogers,Senior,Buffalo (TX),(TX),"OLB, MLB",976,81.3,26.4,37,68,12,12
2020,"offense,receiving",208,Jaidyn Doss,Sophomore,"Raymore-Peculiar (Peculiar, MO)","(Peculiar, MO)",,976,75.1,21.2,46,77,7,13
2020,"offense,receiving",209,Logan Koehne,Senior,"North Decatur (Greensburg, IN)","(Greensburg, IN)","WR, FS",975,75.0,17.4,56,84,14,13
2020,"offense,receiving",210,Christian Wright,Junior,"Cathedral (Natchez, MS)","(Natchez, MS)","ATH, DB",975,88.6,16.5,59,47,12,11
2020,"offense,receiving",211,Nate Nuthman,Senior,"Christian Heritage (Del City, OK)","(Del City, OK)","WR, FS",972,81.0,20.3,48,60,12,12
2020,"offense,receiving",212,Brazos Gadler,Senior,"Cypress Creek (Houston, TX)","(Houston, TX)",WR,970,88.2,17.3,56,83,9,11
2020,"offense,receiving",213,Tre Blake,Senior,"Eau Gallie (Melbourne, FL)","(Melbourne, FL)","FS, WR",966,107.3,18.2,53,70,10,9
2020,"offense,receiving",214,Rohan Fluellen,Sophomore,Gilmer (TX),(TX),WR,964,68.9,14.6,66,,7,14
2020,"offense,receiving",215,Toby Mason short,Senior,Moberly (MO),(MO),WR,962,96.2,17.5,55,,15,10
2020,"offense,receiving",216,Fischer Shipman,Senior,Hackett (AR),(AR),WR,960,96.0,16.0,60,,9,10
2020,"offense,receiving",217,Bret Beebe,Senior,Milford (UT),(UT),"SB, CB",960,73.8,12.8,75,84,10,13
2020,"offense,receiving",218,Peyton Tinsley,Senior,"Jackson Christian (Jackson, TN)","(Jackson, TN)","WR, FS",959,87.2,16.3,59,80,11,11
2020,"offense,receiving",219,Gavyn Beane,Senior,Caddo Mills (TX),(TX),"WR, CB",958,73.7,15.5,62,66,17,13
2020,"offense,receiving",220,Tyrese Keyes,Senior,Taylorsville (MS),(MS),"WR, CB",957,95.7,19.5,49,90,12,10
2020,"offense,receiving",221,Quanterrius Hughes-malone,Senior,Watertown (TN),(TN),"WR, CB",954,73.4,16.2,59,85,14,13
2020,"offense,receiving",222,Kole Reasoner,Senior,"Georgia Force Christian (Sugar Hill, GA)","(Sugar Hill, GA)","WR, CB",953,95.3,22.2,43,83,12,10
2020,"offense,receiving",223,Aidan Wanner,Junior,"South Adams (Berne, IN)","(Berne, IN)","QB, CB",951,67.9,23.8,40,,11,14
2020,"offense,receiving",224,Connor Larson,Senior,Flowery Branch (GA),(GA),"WR, DB",951,79.3,16.4,58,76,4,12
2020,"offense,receiving",225,Joel Jones,Senior,"Nordonia (Macedonia, OH)","(Macedonia, OH)",WR,950,95.0,18.6,51,72,8,10
2020,"offense,receiving",226,Sean Zerkle,Senior,"Decatur Heritage Christian Academy (Decatur, AL)","(Decatur, AL)","WR, SS",949,105.4,23.7,40,,11,9
2020,"offense,receiving",227,Evan Hamilton,Senior,"Crestview (Ashland, OH)","(Ashland, OH)","WR, CB",947,86.1,21.5,44,75,14,11
2020,"offense,receiving",228,Jalen Leifeste,Senior,"San Angelo Central (San Angelo, TX)","(San Angelo, TX)",SB,947,86.1,13.0,73,49,8,11
2020,"offense,receiving",229,Wade Gamble,Sophomore,"Ridgemont (Mount Victory, OH)","(Mount Victory, OH)","RB, LB",947,94.7,11.8,80,78,11,10
2020,"offense,receiving",230,Mitch Thompson,Senior,"South Forsyth (Cumming, GA)","(Cumming, GA)",WR,946,105.1,24.9,38,,11,9
2020,"offense,receiving",231,Mason Piening,Senior,Westfield (IN),(IN),"WR, FS",946,72.8,22.0,43,74,12,13
2020,"offense,receiving",232,Reginald Virgil,Junior,"Mount Dora Christian Academy (Mount Dora, FL)","(Mount Dora, FL)","QB, WR",946,86.0,20.6,46,77,10,11
2020,"offense,receiving",233,Brock Gibson,Senior,Wink (TX),(TX),"TE, ILB",946,86.0,17.2,55,50,7,11
2020,"offense,receiving",234,Rodarius Thomas,Senior,Eufaula (AL),(AL),WR,945,78.8,17.2,55,70,13,12
2020,"offense,receiving",235,Patrick Bryant II,Senior,"Atlantic Coast (Jacksonville, FL)","(Jacksonville, FL)",ATH,942,85.6,21.4,44,75,7,11
2020,"offense,receiving",236,Henry R burns,Senior,Sedgwick (KS),(KS),"WR, CB",942,134.6,20.0,47,65,14,7
2020,"offense,receiving",237,Ramarion Whitehead,Junior,"Hickory (Hermitage, PA)","(Hermitage, PA)","WR, FS",941,94.1,16.5,57,85,8,10
2020,"offense,receiving",238,Matt White,Senior,"Farragut (Knoxville, TN)","(Knoxville, TN)","WR, DB",940,85.5,18.1,52,68,11,11
2020,"offense,receiving",239,John avery Herrod,Senior,"Tupelo Christian Prep (Belden, MS)","(Belden, MS)","WR, DB",940,85.5,15.9,59,,15,11
2020,"offense,receiving",240,Cody Jackson,Senior,"Foster (Richmond, TX)","(Richmond, TX)","WR, QB",939,93.9,17.4,54,75,12,10
2020,"offense,receiving",241,Quincy Prince,Senior,Llano (TX),(TX),"WR, CB",938,78.2,18.8,50,58,15,12
2020,"offense,receiving",242,Daylen Batchan,Senior,"Estrella Foothills (Goodyear, AZ)","(Goodyear, AZ)","WR, FS",938,117.3,17.4,54,68,11,8
2020,"offense,receiving",243,Seth Gaerte,Junior,"Manchester (North Manchester, IN)","(North Manchester, IN)","WR, CB",937,93.7,20.4,46,80,11,10
2020,"offense,receiving",244,Keagan Johnson,Senior,"Bellevue West (Bellevue, NE)","(Bellevue, NE)","WR, SS",935,133.6,18.3,51,59,10,7
2020,"offense,receiving",245,Trevor Carman,Junior,"Harrison Central (Cadiz, OH)","(Cadiz, OH)","OLB, WR",935,103.9,17.0,55,71,11,9
2020,"offense,receiving",246,Jordan Jones,Senior,"First Presbyterian Day (Macon, GA)","(Macon, GA)",,934,84.9,15.1,62,65,6,11
2020,"offense,receiving",247,Horatio Fields,Senior,"New Manchester (Douglasville, GA)","(Douglasville, GA)",WR,933,93.3,17.9,52,90,7,10
2020,"offense,receiving",248,Colin Yancey,Sophomore,Madison (IN),(IN),"ATH, WR",933,93.3,17.6,53,75,7,10
2020,"offense,receiving",249,Evan Lester,Senior,"Christian Heritage (Dalton, GA)","(Dalton, GA)","WR, DB",932,93.2,19.8,47,,7,10
2020,"offense,receiving",250,Noah Mcdill,Senior,Sunnyvale (TX),(TX),"WR, CB",932,93.2,17.6,53,81,9,10
2020,"offense,receiving",51,Kolbe Katsis,Senior,"Lincoln Christian (Tulsa, OK)","(Tulsa, OK)","WR, CB",1235,95.0,24.7,50,,16,13
2020,"offense,receiving",52,J.B. Mitchell III (JB3),Senior,"Thompson (Alabaster, AL)","(Alabaster, AL)","WR, SB",1232,88.0,16.6,74,70,12,14
2020,"offense,receiving",53,Nick Speros,Senior,"Mount Pisgah Christian (Johns Creek, GA)","(Johns Creek, GA)","WR, DB",1232,112.0,14.2,87,72,7,11
2020,"offense,receiving",54,Carson Persing,Sophomore,Danville (PA),(PA),"WR, SB",1225,122.5,20.1,61,79,14,10
2020,"offense,receiving",55,Dalton Hurd,Junior,Pawhuska (OK),(OK),"WR, CB",1222,94.0,16.3,75,,17,13
2020,"offense,receiving",56,Cameron De la pena,Junior,"Corpus Christi Veterans Memorial (Corpus Christi, TX)","(Corpus Christi, TX)",WR,1217,86.9,16.0,76,85,14,14
2020,"offense,receiving",57,Richard Mays,Senior,Ridgeland (MS),(MS),"WR, FS",1216,121.6,18.4,66,99,14,10
2020,"offense,receiving",58,Noble Johnson,Junior,"Parke Heritage (Rockville, IN)","(Rockville, IN)","WR, SS",1213,151.6,18.7,65,75,13,8
2020,"offense,receiving",59,Drew Stutzman,Senior,"South Adams (Berne, IN)","(Berne, IN)","WR, CB",1212,86.6,24.7,49,,19,14
2020,"offense,receiving",60,Jack Mckay,Senior,Canyon (TX),(TX),"WR, FS",1207,92.8,21.6,56,85,12,13
2020,"offense,receiving",61,Billy  Bowman,Senior,"Ryan (Denton, TX)","(Denton, TX)",ATH,1207,80.5,14.0,86,,15,15
2020,"offense,receiving",62,Mason Englert,Senior,"Carroll (Fort Wayne, IN)","(Fort Wayne, IN)",WR,1206,120.6,22.8,53,68,16,10
2020,"offense,receiving",63,Jalyn Witcher,Senior,"Pulaski Academy (Little Rock, AR)","(Little Rock, AR)","WR, CB",1206,92.8,15.7,77,71,20,13
2020,"offense,receiving",64,DJ Carter,Senior,"Montgomery Catholic (Montgomery, AL)","(Montgomery, AL)","WR, RB",1199,79.9,22.6,53,80,14,15
2020,"offense,receiving",65,Jake Shope,Senior,Goddard (KS),(KS),"WR, QB",1191,119.1,16.8,71,69,15,10
2020,"offense,receiving",67,Cody Hagen,Junior,"Corner Canyon (Draper, UT)","(Draper, UT)","WR, ATH",1184,91.1,21.5,55,93,18,13
2020,"offense,receiving",68,Jeremy Jonozzo,Senior,"Brecksville-Broadview Heights (Broadview Heights, OH)","(Broadview Heights, OH)","WR, CB",1184,131.6,18.2,65,48,9,9
2020,"offense,receiving",69,KYLER CARMACK,Senior,Cabot (AR),(AR),WR,1183,131.4,19.1,62,91,13,9
2020,"offense,receiving",70,Raymond Gay,Senior,Red Oak (TX),(TX),ATH,1175,106.8,16.5,71,81,13,11
2020,"offense,receiving",71,Derek Horton,Junior,"Glendale (Springfield, MO)","(Springfield, MO)",WR,1174,97.8,9.9,118,69,9,12
2020,"offense,receiving",72,Tyler Claiborne,Junior,"St. James Academy (Lenexa, KS)","(Lenexa, KS)","WR, FS",1171,97.6,15.4,76,65,12,12
2020,"offense,receiving",73,Sawyer Heptinstall,Senior,"Pennington (Blountsville, AL)","(Blountsville, AL)","WR, FS",1168,116.8,13.1,89,,12,10
2020,"offense,receiving",74,Braden Jay,Junior,Cabot (AR),(AR),WR,1165,97.1,19.4,60,87,11,12
2020,"offense,receiving",75,Stefan Coleman,Senior,Hoxie (AR),(AR),"WR, FS",1161,89.3,33.2,35,92,16,13
2020,"offense,receiving",76,Ja'tavion Sanders,Senior,"Ryan (Denton, TX)","(Denton, TX)","DE, WR",1161,82.9,18.4,63,,16,14
2020,"offense,receiving",77,Logan Johnson,Senior,"Prince Avenue Christian (Athens, GA)","(Athens, GA)",WR,1161,82.9,17.1,68,,19,14
2020,"offense,receiving",78,Jack Bech,Senior,"St. Thomas More (Lafayette, LA)","(Lafayette, LA)","WR, CB",1159,128.8,19.6,59,63,14,9
2020,"offense,receiving",79,Brady Boyd,Senior,"Southlake Carroll (Southlake, TX)","(Southlake, TX)",WR,1159,115.9,16.3,71,74,18,10
2020,"offense,receiving",80,Jake Marsh,Senior,Orange Grove (TX),(TX),"ATH, WR",1158,105.3,14.8,78,,14,11
2020,"offense,receiving",81,Hunter Wallis,Senior,"Bridgeland (Cypress, TX)","(Cypress, TX)",WR,1156,88.9,16.8,69,68,11,13
2020,"offense,receiving",82,Charles Davis,Senior,Jessieville (AR),(AR),"WR, FS",1153,96.1,21.0,55,,11,12
2020,"offense,receiving",83,Talyn Shettron,Junior,"Edmond Santa Fe (Edmond, OK)","(Edmond, OK)","WR, FS",1152,88.6,18.9,61,,14,13
2020,"offense,receiving",84,Dillon Metcalf,Senior,Hooker (OK),(OK),"WR, DE",1152,104.7,14.2,81,82,11,11
2020,"offense,receiving",85,Ethan Gonzales,Junior,"Stevens (San Antonio, TX)","(San Antonio, TX)","QB, WR",1149,95.8,14.0,82,82,7,12
2020,"offense,receiving",86,Jaden Greathouse,Sophomore,"Westlake (Austin, TX)","(Austin, TX)",WR,1145,81.8,16.6,69,10,13,14
2020,"offense,receiving",87,Demetrius Evans,Senior,"Sandy Valley (Magnolia, OH)","(Magnolia, OH)","WR, CB",1143,114.3,19.4,59,,18,10
2020,"offense,receiving",88,Xavier Franks,Senior,Magee (MS),(MS),"WR, CB",1143,103.9,15.9,72,,14,11
2020,"offense,receiving",89,Jack Harris,Senior,Guntersville (AL),(AL),"WR, FS",1142,103.8,21.5,53,78,11,11
2020,"offense,receiving",90,Dante Reed,Senior,Malvern (AR),(AR),WR,1142,87.8,16.3,70,,6,13
2020,"offense,receiving",91,Fisher Ingersoll,Junior,American Fork (UT),(UT),"WR, C",1142,95.2,15.4,74,88,19,12
2020,"offense,receiving",92,Dylan Fluellen,Senior,Gilmer (TX),(TX),"WR, CB",1141,81.5,19.0,60,,18,14
2020,"offense,receiving",93,Bruzza Pusha,Senior,"Thomas Heyward Academy (Ridgeland, SC)","(Ridgeland, SC)","TE, MLB",1140,103.6,24.8,46,48,14,11
2020,"offense,receiving",94,Keithron Lee,Senior,"Rudder (Bryan, TX)","(Bryan, TX)","WR, CB",1139,113.9,17.5,65,75,16,10
2020,"offense,receiving",95,Ryan Peppins,Junior,"Thompson (Alabaster, AL)","(Alabaster, AL)",WR,1138,81.3,15.4,74,70,14,14
2020,"offense,receiving",96,Morley Bennett,Senior,Spanish Fork (UT),(UT),WR,1135,94.6,17.7,64,63,11,12
2020,"offense,receiving",97,Nathan Anderson,Junior,"Homestead (Fort Wayne, IN)","(Fort Wayne, IN)","WR, FS",1130,102.7,23.1,49,80,17,11
2020,"offense,receiving",98,Josh Cameron,Senior,Cedar Park (TX),(TX),"WR, CB",1128,86.8,13.8,82,69,13,13
2020,"offense,receiving",99,Eric Lira,Senior,"Mesquite (Gilbert, AZ)","(Gilbert, AZ)","WR, FS",1124,140.5,20.8,54,85,16,8
2020,"offense,receiving",100,Twister Kelton,Senior,Canadian (TX),(TX),"WR, DB",1124,74.9,18.1,62,50,14,15
2020,"offense,receiving",101,Kyle Wolf,Senior,Windthorst (TX),(TX),"WR, DB",1120,70.0,14.7,76,,17,16
2020,"offense,receiving",102,Dahya Patel,Junior,Lawrenceburg (IN),(IN),WR,1118,86.0,18.9,59,96,11,13
2020,"offense,receiving",103,Logan Anthony,Junior,"Garber (Essexville, MI)","(Essexville, MI)","SB, WR",1114,123.8,20.6,54,81,12,9
2020,"offense,receiving",104,Myles Redding,Senior,"Whitefield Academy (Mableton, GA)","(Mableton, GA)","WR, CB",1113,101.2,17.7,63,80,7,11
2020,"offense,receiving",105,Tayshaun Shipp,Senior,"Worth County (Sylvester, GA)","(Sylvester, GA)",ATH,1109,110.9,16.8,66,99,13,10
2020,"offense,receiving",106,Omar Cooper,Junior,"Lawrence North (Indianapolis, IN)","(Indianapolis, IN)",WR,1101,110.1,29.0,38,74,13,10
2020,"offense,receiving",107,Caleb Oakley,Senior,"Pee Dee Academy (Mullins, SC)","(Mullins, SC)","CB, WR",1100,122.2,19.0,58,89,14,9
2020,"offense,receiving",108,Carson Repass,Senior,Franklin (TN),(TN),"WR, SS",1098,84.5,16.9,65,83,10,13
2020,"offense,receiving",109,Deuce Moore,Senior,"East Poinsett County (Lepanto, AR)","(Lepanto, AR)","DE, TE",1097,91.4,18.0,61,72,13,12
2020,"offense,receiving",110,Andrew Douglas,Senior,"Mount Vernon (Atlanta, GA)","(Atlanta, GA)",,1096,109.6,18.0,61,,8,10
2020,"offense,receiving",111,Kyle Harrison,Sophomore,Buffalo (TX),(TX),"WR, CB",1096,84.3,17.7,62,73,16,13
2020,"offense,receiving",112,James Palmer,Senior,"Skyridge (Lehi, UT)","(Lehi, UT)",WR,1095,84.2,16.8,65,96,14,13
2020,"offense,receiving",113,Noah Moix,Senior,Harrison (AR),(AR),"WR, CB",1091,83.9,30.3,36,95,13,13
2020,"offense,receiving",114,Ty Pruett,Senior,Wimberley (TX),(TX),"WR, FS",1089,77.8,21.4,51,50,15,14
2020,"offense,receiving",115,Tre Harden,Senior,Montgomery (TX),(TX),WR,1088,108.8,20.1,54,87,9,10
2020,"offense,receiving",116,Jamarcus Jones,Senior,Union (MS),(MS),"WR, OLB",1087,98.8,23.6,46,,10,11
2020,"offense,receiving",117,Eli Merck,Sophomore,"Daniel (Central, SC)","(Central, SC)","QB, WR",1082,108.2,25.2,43,,16,10
2020,"offense,receiving",118,Zeke Long,Junior,"McKinney Christian Academy (McKinney, TX)","(McKinney, TX)","WR, CB",1079,134.9,34.8,31,78,19,8
2020,"offense,receiving",119,Cj Nelson,Junior,"Richland (North Richland Hills, TX)","(North Richland Hills, TX)","WR, FS",1079,134.9,22.5,48,89,14,8
2020,"offense,receiving",120,Hayden Switzer,Senior,"South Putnam (Greencastle, IN)","(Greencastle, IN)","WR, FS",1078,82.9,21.6,50,81,10,13
2020,"offense,receiving",121,Darian Carr,Senior,Sweetwater (TX),(TX),"WR, CB",1076,107.6,23.9,45,94,19,10
2020,"offense,receiving",122,Joseph Graham Jr.,Sophomore,"Pioneer (Mission, TX)","(Mission, TX)","WR, SS",1075,119.4,21.1,51,68,13,9
2020,"offense,receiving",123,Zach Vode,Senior,Hobart (IN),(IN),"CB, WR",1074,76.7,19.2,56,76,9,14
2020,"offense,receiving",124,Hal Presley,Senior,"Mansfield Summit (Arlington, TX)","(Arlington, TX)","WR, QB",1073,82.5,25.0,43,56,16,13
2020,"offense,receiving",125,David Hair,Senior,"Mountain View (Orem, UT)","(Orem, UT)","WR, TE",1072,119.1,17.3,62,65,11,9
2020,"offense,receiving",126,Beau Jolly,Junior,Christoval (TX),(TX),"WR, CB",1071,82.4,19.8,54,65,17,13
2020,"offense,receiving",127,Trent Broadnax,Senior,"Benedictine (Savannah, GA)","(Savannah, GA)","WR, FS",1069,89.1,16.2,66,,14,12
2020,"offense,receiving",128,Joseph Himon,Junior,"Pulaski Academy (Little Rock, AR)","(Little Rock, AR)","RB, SS",1068,82.2,13.4,80,82,9,13
2020,"offense,receiving",129,Jamari Gassett,Senior,"Tampa Bay Tech (Tampa, FL)","(Tampa, FL)","WR, KR",1066,88.8,23.7,45,80,9,12
2020,"offense,receiving",130,Preston Mann,Senior,"Pine View (St. George, UT)","(St. George, UT)","SB, WR",1065,76.1,18.4,58,,13,14
2020,"offense,receiving",131,Mekhi Mews,Senior,"Central Gwinnett (Lawrenceville, GA)","(Lawrenceville, GA)","WR, RB",1065,106.5,14.0,76,30,8,10
2020,"offense,receiving",132,Alex Brown,Senior,Wildwood (FL),(FL),"WR, DB",1063,96.6,26.6,40,70,12,11
2020,"offense,receiving",133,Gabe Escobedo,Junior,Miami (AZ),(AZ),"WR, FS",1061,151.6,22.6,47,76,13,7
2020,"offense,receiving",134,Josh Patterson,Junior,"Georgia Force Christian (Sugar Hill, GA)","(Sugar Hill, GA)",WR,1059,96.3,24.1,44,75,17,11
2020,"offense,receiving",135,Leo Blackburn,Senior,"Westlake (Atlanta, GA)","(Atlanta, GA)",,1059,88.3,20.8,51,,10,12
2020,"offense,receiving",136,Callen Mccasland,Senior,Archer City (TX),(TX),,1058,105.8,14.5,73,73,13,10
2020,"offense,receiving",137,Tyson Cornett,Senior,"Leon (Jewett, TX)","(Jewett, TX)","FS, WR",1057,105.7,16.0,66,74,11,10
2020,"offense,receiving",138,Colton Graham,Junior,Polson (MT),(MT),WR,1056,150.9,15.5,68,65,12,7
2020,"offense,receiving",139,Chad Parton,Senior,"Salisbury Township (Allentown, PA)","(Allentown, PA)","RB, CB",1052,131.5,18.1,58,80,12,8
2020,"offense,receiving",140,Nathan Sykes,Senior,Millsap (TX),(TX),WR,1051,95.5,15.9,66,75,8,11
2020,"offense,receiving",141,Vernon Frank mosley iii,Senior,"Sterling (Houston, TX)","(Houston, TX)","CB, RB",1050,116.7,22.8,46,97,15,9
2020,"offense,receiving",142,Agiye Hall,Senior,"Bloomingdale (Valrico, FL)","(Valrico, FL)",WR,1050,87.5,19.1,55,82,13,12
2020,"offense,receiving",143,Joseph Wilson,Senior,"Calvary Baptist Academy (Shreveport, LA)","(Shreveport, LA)","RB, WR",1049,95.4,15.9,66,,14,11
2020,"offense,receiving",144,Gunnar Abseck,Senior,Cedar Park (TX),(TX),"SB, KR",1049,80.7,13.6,77,42,15,13
2020,"offense,receiving",145,Taco Dowler,Junior,"Billings West (Billings, MT)","(Billings, MT)",WR,1048,104.8,20.5,51,97,13,10
2020,"offense,receiving",146,Jordan Brown,Junior,"Basehor-Linwood (Basehor, KS)","(Basehor, KS)",WR,1048,95.3,14.4,73,56,16,11
2020,"offense,receiving",147,Adam Norman,Senior,Milan (IN),(IN),"WR, FS",1047,95.2,17.5,60,78,16,11
2020,"offense,receiving",148,Cayden Davis,Senior,Caddo Mills (TX),(TX),,1046,80.5,24.3,43,75,9,13
2020,"offense,receiving",149,Wallace Stovall,Senior,Avon (IN),(IN),"WR, QB",1046,104.6,17.7,59,71,12,10
2020,"offense,receiving",150,Peyton Hester,Junior,Hackett (AR),(AR),,1043,104.3,18.3,57,,11,10
