file_year,category,rank,name,year,high_school,city_state,position,totaltdnum,rushingtdnum,receivingtdnum,fumblereturnedtdnum,intreturnedtdnum,puntreturnedtdnum,kickoffreturnedtdnum,tdspergame,gamesplayed
2020,"offense,touchdowns",151,Travis Hunter,Junior,"Collins Hill (Suwanee, GA)","(Suwanee, GA)","CB, WR",26,1,24,,1,,,1.7,15
2020,"offense,touchdowns",152,Damien Martinez,Junior,Lewisville (TX),(TX),RB,25,24,1,,,,,3.1,8
2020,"offense,touchdowns",153,Nick Mosley,Senior,"Pickerington Central (Pickerington, OH)","(Pickerington, OH)",RB,25,25,,,,,0,3.1,8
2020,"offense,touchdowns",154,jarquez hunter,Senior,"Neshoba Central (Philadelphia, MS)","(Philadelphia, MS)","RB, OLB",25,22,2,1,,,,3.1,8
2020,"offense,touchdowns",155,Carson Campbell,Junior,"Mississinewa (Gas City, IN)","(Gas City, IN)","WR, RB",25,18,4,,1,1,1,2.5,10
2020,"offense,touchdowns",156,Calvin Johnson ii,Senior,"French Camp Academy (French Camp, MS)","(French Camp, MS)","QB, FS",25,23,,,,,2,2.5,10
2020,"offense,touchdowns",157,Hunter Ogle,Senior,"Santa Cruz Valley (Eloy, AZ)","(Eloy, AZ)","RB, LB",25,25,,,,,,2.5,10
2020,"offense,touchdowns",158,Quinshon Judkins,Junior,Pike Road (AL),(AL),RB,25,25,,,,,,2.5,10
2020,"offense,touchdowns",159,Tay Simms,Senior,Morton (MS),(MS),"CB, WR",25,17,7,,,1,,2.5,10
2020,"offense,touchdowns",160,Evan Fritz,Senior,"Delphi Community (Delphi, IN)","(Delphi, IN)","OLB, RB",25,23,1,,,,1,2.5,10
2020,"offense,touchdowns",161,Stohne Cobb,Senior,"Southwest Georgia Academy (Damascus, GA)","(Damascus, GA)","LB, FB",25,24,1,,,,,2.3,11
2020,"offense,touchdowns",162,Jordan Mcdonald,Junior,Milton (GA),(GA),"RB, WR",25,24,1,,,,,2.3,11
2020,"offense,touchdowns",163,Wes Myers,Senior,"Johnstown-Monroe (Johnstown, OH)","(Johnstown, OH)","RB, LB",25,25,0,,,0,1,2.3,11
2020,"offense,touchdowns",164,Aldo Vasquez,Senior,Olton (TX),(TX),"WR, OLB",25,23,2,,,,,2.3,11
2020,"offense,touchdowns",165,KADEN MEREDITH,Senior,Longview (TX),(TX),RB,25,24,1,,,,,2.3,11
2020,"offense,touchdowns",166,Joseph Wilson,Senior,"Calvary Baptist Academy (Shreveport, LA)","(Shreveport, LA)","RB, WR",25,10,14,,,,1,2.3,11
2020,"offense,touchdowns",167,Jamen Smith,Senior,Buffalo (MO),(MO),QB,25,22,0,0,1,1,1,2.1,12
2020,"offense,touchdowns",168,Richard Rodriguez,Junior,"Tomball Memorial (Tomball, TX)","(Tomball, TX)",RB,25,24,1,,,,,2.1,12
2020,"offense,touchdowns",169,Austin Sanders,Senior,"Nanih Waiya (Louisville, MS)","(Louisville, MS)","RB, SS",25,21,2,,,1,1,2.1,12
2020,"offense,touchdowns",170,Seth Kasowski,Senior,Bremond (TX),(TX),"WR, QB",25,25,,,,,,2.1,12
2020,"offense,touchdowns",171,Julius Mason,Senior,"West Sabine (Pineland, TX)","(Pineland, TX)","RB, NG",25,23,2,,,,,2.1,12
2020,"offense,touchdowns",172,Xavier Davis,Junior,"Hartfield Academy (Flowood, MS)","(Flowood, MS)","RB, MLB",25,24,1,,,,,2.1,12
2020,"offense,touchdowns",173,Liam Fortner,Senior,"Knoxville Central (Knoxville, TN)","(Knoxville, TN)","WR, SS",25,14,11,,,,,2.1,12
2020,"offense,touchdowns",174,Luke Detwiler,Senior,Lyndon (KS),(KS),,25,17,3,1,,1,3,2.1,12
2020,"offense,touchdowns",175,Justin Thomas,Junior,"Benedictine (Savannah, GA)","(Savannah, GA)",,25,14,7,,2,,2,2.1,12
2020,"offense,touchdowns",176,Marcus Harris,Junior,"Jackson Academy (Jackson, MS)","(Jackson, MS)","RB, LB",25,24,1,,,,,1.9,13
2020,"offense,touchdowns",177,Preston Landis,Senior,"Rockwall-Heath (Rockwall, TX)","(Rockwall, TX)","RB, MLB",25,25,,,,,,1.9,13
2020,"offense,touchdowns",178,Owen Miller,Junior,"Lake Hamilton (Pearcy, AR)","(Pearcy, AR)","RB, OLB",25,21,4,,,,,1.9,13
2020,"offense,touchdowns",179,Westyn Smith,Senior,Emmett (ID),(ID),"RB, MLB",25,21,2,,,1,1,1.9,13
2020,"offense,touchdowns",180,Ezra Lewellen,Senior,"Pioneer (Royal Center, IN)","(Royal Center, IN)","RB, CB",25,24,1,,,,,1.9,13
2020,"offense,touchdowns",181,Ethan Greenwood,Sophomore,"Miller (Corpus Christi, TX)","(Corpus Christi, TX)",RB,25,23,2,,,,,1.8,14
2020,"offense,touchdowns",182,Deniquez Dunn,Senior,Crosby (TX),(TX),CB,25,20,5,,,,,1.6,16
2020,"offense,touchdowns",183,BHAYSHUL TUTEN,Senior,Paulsboro (NJ),(NJ),"RB, CB",24,19,4,,,,1,3.4,7
2020,"offense,touchdowns",184,Audric Estime,Senior,"St. Joseph Regional (Montvale, NJ)","(Montvale, NJ)","RB, OLB",24,22,2,,,,,3.0,8
2020,"offense,touchdowns",185,Mason Claunch,Junior,"Centauri (La Jara, CO)","(La Jara, CO)","RB, CB",24,22,1,,,1,,3.0,8
2020,"offense,touchdowns",186,"Matt Frauen, jr.",Senior,"Notre Dame-Green Pond (Easton, PA)","(Easton, PA)","RB, SS",24,21,3,,,,,3.0,8
2020,"offense,touchdowns",187,Teddy Ruffner,Senior,Mars (PA),(PA),,24,23,,,,,1,3.0,8
2020,"offense,touchdowns",188,Justice Haynes,Sophomore,"Blessed Trinity (Roswell, GA)","(Roswell, GA)","CB, RB",24,22,2,,,,,3.0,8
2020,"offense,touchdowns",189,Mark Mcdonald,Senior,"Columbus East (Columbus, IN)","(Columbus, IN)","RB, OLB",24,24,,,,,,3.0,8
2020,"offense,touchdowns",190,Nicholas Singleton,Junior,"Governor Mifflin (Shillington, PA)","(Shillington, PA)",RB,24,22,,,,2,,3.0,8
2020,"offense,touchdowns",191,Cole Toy,Senior,"Reynolds (Greenville, PA)","(Greenville, PA)","RB, LB",24,23,1,,,,,2.7,9
2020,"offense,touchdowns",192,Preston Alford,Junior,Dripping Springs (TX),(TX),"QB, FS",24,17,7,,,,0,2.7,9
2020,"offense,touchdowns",193,Dallan Hayden,Junior,"Christian Brothers (Memphis, TN)","(Memphis, TN)","CB, RB",24,24,0,,,,0,2.7,9
2020,"offense,touchdowns",194,Lakin Farmer,Senior,Halstead (KS),(KS),"QB, FS",24,22,,,1,1,,2.7,9
2020,"offense,touchdowns",195,Dex Larsen,Senior,Blair (NE),(NE),,24,22,2,,,,,2.4,10
2020,"offense,touchdowns",196,Ray Banner,Senior,LaVergne (TN),(TN),"RB, OLB",24,24,0,,,,,2.4,10
2020,"offense,touchdowns",197,Brysen Kerby,Junior,Coahoma (TX),(TX),"RB, FS",24,24,,,,,,2.4,10
2020,"offense,touchdowns",198,Eli Sanders,Senior,Chandler (AZ),(AZ),RB,24,23,1,,,,,2.4,10
2020,"offense,touchdowns",199,Alex Williams,Junior,Wewahitchka (FL),(FL),"QB, DB",24,24,,,,,,2.4,10
2020,"offense,touchdowns",200,Jeremiah King,Junior,"Robert C. Byrd (Clarksburg, WV)","(Clarksburg, WV)","RB, SS",24,24,,,,,,2.4,10
2020,"offense,touchdowns",201,Christian Angulo,Senior,Falkville (AL),(AL),"SS, WR",24,22,1,,1,,,2.4,10
2020,"offense,touchdowns",202,Lavarion Logan,Junior,Merrillville (IN),(IN),"RB, MLB",24,23,1,,,,,2.2,11
2020,"offense,touchdowns",203,Kolby Dale,Senior,"Westran (Huntsville, MO)","(Huntsville, MO)","RB, SS",24,24,0,,,0,0,2.2,11
2020,"offense,touchdowns",204,Adam Graham,Senior,"Hanover Central (Cedar Lake, IN)","(Cedar Lake, IN)",,24,17,7,,,,,2.2,11
2020,"offense,touchdowns",205,Clark Howell,Senior,"North Hall (Gainesville, GA)","(Gainesville, GA)","HB, S",24,23,1,,,,,2.2,11
2020,"offense,touchdowns",206,Bobby McMillian,Senior,Vero Beach (FL),(FL),RB,24,20,4,,,,,2.2,11
2020,"offense,touchdowns",207,Rueben Owens ll,Sophomore,El Campo (TX),(TX),,24,22,1,,,,1,2.2,11
2020,"offense,touchdowns",208,Sawyer Morrow,Senior,"Penney (Hamilton, MO)","(Hamilton, MO)",,24,22,,,,1,1,2.0,12
2020,"offense,touchdowns",209,Kenuwyn Dixon,Senior,Brantley (AL),(AL),"WR, CB",24,12,12,0,1,,1,2.0,12
2020,"offense,touchdowns",210,Thomas Castellanos,Junior,"Ware County (Waycross, GA)","(Waycross, GA)",QB,24,24,,,,,,2.0,12
2020,"offense,touchdowns",211,Jalen Davis,Senior,Katy (TX),(TX),"TB, ATH",24,24,,,,,,2.0,12
2020,"offense,touchdowns",212,Ashton Jefferson,Senior,Post (TX),(TX),RB,24,20,2,,,,2,1.8,13
2020,"offense,touchdowns",213,Jordan Benbrook,Junior,"Chambers Academy (LaFayette, AL)","(LaFayette, AL)","RB, ILB",24,23,1,,,,,1.8,13
2020,"offense,touchdowns",214,Malaki Starks,Junior,Jefferson (GA),(GA),"QB, RB",24,24,0,,,,,1.8,13
2020,"offense,touchdowns",215,Thad Metcalfe,Senior,"Perry-Lecompton (Perry, KS)","(Perry, KS)","RB, OLB",24,24,,,,,,1.8,13
2020,"offense,touchdowns",216,Carter Senterfitt,Senior,"Corpus Christi Veterans Memorial (Corpus Christi, TX)","(Corpus Christi, TX)",QB,24,24,,,,,,1.7,14
2020,"offense,touchdowns",217,Martease Edwards,Senior,"Nashville Christian (Nashville, TN)","(Nashville, TN)","RB, DB",24,22,,,,,,1.7,14
2020,"offense,touchdowns",218,Eli Wisdom,Sophomore,"Shiloh Christian (Springdale, AR)","(Springdale, AR)",WR,24,24,,,,,,1.6,15
2020,"offense,touchdowns",219,Qwontrel Walker,Senior,Stillwater (OK),(OK),"RB, WR",23,23,0,,,,0,3.8,6
2020,"offense,touchdowns",220,Layne Sarver,Junior,"Tri-Village (New Madison, OH)","(New Madison, OH)","QB, FS",23,22,,,1,,,3.3,7
2020,"offense,touchdowns",221,Noah Wagner,Senior,Conifer (CO),(CO),"RB, MLB",23,19,3,,1,,,3.3,7
2020,"offense,touchdowns",222,Colton Miller,Senior,"Warwick (Lititz, PA)","(Lititz, PA)","RB, OLB",23,23,0,0,0,,0,2.9,8
2020,"offense,touchdowns",223,Lj Butler,Senior,"Wagner (San Antonio, TX)","(San Antonio, TX)",FB,23,23,,,,,,2.9,8
2020,"offense,touchdowns",224,Dayan Bilbo,Junior,Vancleave (MS),(MS),RB,23,21,2,,,,,2.6,9
2020,"offense,touchdowns",225,Garrett Kubitz,Senior,"Brecksville-Broadview Heights (Broadview Heights, OH)","(Broadview Heights, OH)","RB, DE",23,23,0,0,0,,,2.6,9
2020,"offense,touchdowns",226,Dareion Murphy,Junior,Floresville (TX),(TX),"RB, OLB",23,22,1,,,,,2.6,9
2020,"offense,touchdowns",227,Josh Syster,Senior,"Purchase Line (Commodore, PA)","(Commodore, PA)","RB, LB",23,23,,,,,,2.6,9
2020,"offense,touchdowns",228,Carl Limbrick,Senior,Jasper (TX),(TX),,23,23,,,,,,2.6,9
2020,"offense,touchdowns",229,Makhilyn Young,Junior,"Midland Lee (Midland, TX)","(Midland, TX)",RB,23,21,1,,,,1,2.3,10
2020,"offense,touchdowns",230,Jalen Spicer,Senior,"Jones (Beeville, TX)","(Beeville, TX)","RB, WR",23,11,11,,,0,1,2.3,10
2020,"offense,touchdowns",231,Chase Valentine,Senior,Whiteland (IN),(IN),RB,23,20,3,,,,,2.3,10
2020,"offense,touchdowns",232,Braden Sloyer,Senior,Burlington (KS),(KS),"LB, RB",23,22,,,1,,,2.3,10
2020,"offense,touchdowns",233,L.J. Johnson,Senior,"Cy-Fair (Cypress, TX)","(Cypress, TX)",RB,23,20,3,,,,,2.3,10
2020,"offense,touchdowns",234,Owen Wetherill,Senior,"Hardin Northern (Dola, OH)","(Dola, OH)","SB, FS",23,8,14,,1,,,2.3,10
2020,"offense,touchdowns",235,Daylon Kanengieter,Senior,Marshfield (MO),(MO),"RB, LB",23,22,,1,,,,2.3,10
2020,"offense,touchdowns",236,Mic Wasson,Junior,"Pinewood Christian (Bellville, GA)","(Bellville, GA)","QB, OLB",23,21,,,,,,2.3,10
2020,"offense,touchdowns",237,Kurtis Adkinson,Junior,Gooding (ID),(ID),"QB, LB",23,23,,,,,,2.3,10
2020,"offense,touchdowns",238,Jakobe Thomas,Senior,Tullahoma (TN),(TN),"FS, WR",23,16,5,,,1,1,2.1,11
2020,"offense,touchdowns",239,Rendyn Lamance,Junior,Boyd (TX),(TX),"QB, RB",23,23,,,,,,2.1,11
2020,"offense,touchdowns",240,Logan Pate,Junior,Guntersville (AL),(AL),"RB, QB",23,23,0,,,,,2.1,11
2020,"offense,touchdowns",241,Joshua Pickett,Senior,"Habersham Central (Mt. Airy, GA)","(Mt. Airy, GA)","WR, CB",23,23,,,,,,2.1,11
2020,"offense,touchdowns",242,Zack Sisemore,Junior,"Basehor-Linwood (Basehor, KS)","(Basehor, KS)",RB,23,21,2,,,,,2.1,11
2020,"offense,touchdowns",243,C.j. Taylor,Senior,"Warren County (McMinnville, TN)","(McMinnville, TN)","SS, QB",23,23,,,,,,2.1,11
2020,"offense,touchdowns",244,Ernest Davila,Junior,Poteet (TX),(TX),"RB, CB",23,20,2,0,0,1,,2.1,11
2020,"offense,touchdowns",245,Trevor Jones,Senior,Kellyville (OK),(OK),"RB, OLB",23,19,3,,,,,2.1,11
2020,"offense,touchdowns",246,Cameron Bland,Senior,"Perry Central (Leopold, IN)","(Leopold, IN)","QB, FS",23,21,,,,,2,2.1,11
2020,"offense,touchdowns",247,Trayveon Epps,Senior,Kilgore (TX),(TX),"RB, FS",23,21,2,,,,,2.1,11
2020,"offense,touchdowns",248,Kyle Snider,Sophomore,"Cuyahoga Valley Christian Academy (Cuyahoga Falls, OH)","(Cuyahoga Falls, OH)","MLB, RB",23,22,1,,,,,2.1,11
2020,"offense,touchdowns",249,Hunter Nelson,Junior,Marceline (MO),(MO),"RB, OLB",23,22,,1,,,,1.9,12
2020,"offense,touchdowns",250,Garrett Long,Senior,Adair (OK),(OK),"WR, SS",23,4,16,,,2,1,1.9,12
2020,"offense,touchdowns",51,Maguire Raske,Senior,"Riggs (Pierre, SD)","(Pierre, SD)","QB, OLB",31,26,4,,,,1,2.8,11
2020,"offense,touchdowns",52,Hayden Whites,Senior,"Lake Country Christian (Fort Worth, TX)","(Fort Worth, TX)","RB, FS",31,22,8,0,0,0,1,2.8,11
2020,"offense,touchdowns",53,Kason Philips,Senior,Stephenville (TX),(TX),"RB, SS",31,29,2,,,,,2.6,12
2020,"offense,touchdowns",54,Isaiah Quinton-jackson,Senior,"East View (Georgetown, TX)","(Georgetown, TX)","RB, FS",31,23,8,,,,,2.6,12
2020,"offense,touchdowns",55,Joseph Manjack,Senior,"Tomball Memorial (Tomball, TX)","(Tomball, TX)","WR, QB",31,15,16,,,,,2.6,12
2020,"offense,touchdowns",56,Wyatt Hunter,Senior,Grinnell (IA),(IA),"RB, MLB",30,27,3,,,,,4.3,7
2020,"offense,touchdowns",57,Jayden Jackson,Senior,"Northview (Bratt, FL)","(Bratt, FL)","RB, WR",30,29,1,,,,,3.3,9
2020,"offense,touchdowns",58,Andrew Schwinn,Senior,"Maur Hill Prep-Mount Academy (Atchison, KS)","(Atchison, KS)","RB, LB",30,28,2,,,,,3.3,9
2020,"offense,touchdowns",59,Blake Kirby,Senior,"Magnolia Heights (Senatobia, MS)","(Senatobia, MS)","QB, P",30,6,,,,,,3.0,10
2020,"offense,touchdowns",60,Nic Allen,Senior,"Riley County (Riley, KS)","(Riley, KS)","SS, SB",30,29,,,,,1,3.0,10
2020,"offense,touchdowns",61,Jaydon Blue,Junior,"Klein Cain (Houston, TX)","(Houston, TX)",RB,30,30,,,,,,2.7,11
2020,"offense,touchdowns",62,Josh Buri,Senior,Brookings (SD),(SD),,30,28,1,,,,1,2.5,12
2020,"offense,touchdowns",63,Robert Henry,Senior,Lumberton (MS),(MS),"RB, QB",30,29,1,,,,,2.5,12
2020,"offense,touchdowns",64,Torrey Horak,Junior,Rossville (KS),(KS),"QB, FS",30,30,,,,,,2.3,13
2020,"offense,touchdowns",65,Keshawn Scott,Senior,"Rivercrest (Wilson, AR)","(Wilson, AR)","RB, DE",30,11,19,,,,,2.1,14
2020,"offense,touchdowns",66,Joe M Brunson,Senior,Baker (FL),(FL),"FS, RB",30,28,1,,1,,,2.1,14
2020,"offense,touchdowns",67,Ethan Belcher,Senior,Windthorst (TX),(TX),"RB, LB",30,29,1,,,,,1.9,16
2020,"offense,touchdowns",68,Jake Rendina,Junior,"Glacier (Kalispell, MT)","(Kalispell, MT)","RB, OLB",29,28,1,,,,,3.2,9
2020,"offense,touchdowns",69,Cayden Betts,Senior,Corinth (MS),(MS),"RB, SS",29,21,3,,1,,4,2.9,10
2020,"offense,touchdowns",70,Prince Kollie,Senior,"David Crockett (Jonesborough, TN)","(Jonesborough, TN)","ILB, RB",29,26,3,,,,,2.6,11
2020,"offense,touchdowns",71,Michael Bevington,Senior,"Cuyahoga Valley Christian Academy (Cuyahoga Falls, OH)","(Cuyahoga Falls, OH)",QB,29,29,,,,,,2.6,11
2020,"offense,touchdowns",72,Jarius Stewart,Senior,"Calhoun (Port Lavaca, TX)","(Port Lavaca, TX)","QB, CB",29,29,,,,,,2.6,11
2020,"offense,touchdowns",73,Tommy Stevens,Senior,Ord (NE),(NE),"RB, MLB",29,28,1,1,0,,0,2.4,12
2020,"offense,touchdowns",74,Dawson Pendergrass,Sophomore,Mineola (TX),(TX),WR,29,19,7,,3,0,0,2.4,12
2020,"offense,touchdowns",75,Amehre Morrison,Junior,"River Ridge (Woodstock, GA)","(Woodstock, GA)","RB, CB",29,29,,,,,,2.4,12
2020,"offense,touchdowns",76,Goldman Butler vi,Senior,"Biggersville (Corinth, MS)","(Corinth, MS)","RB, LB",29,27,2,0,0,0,0,2.4,12
2020,"offense,touchdowns",77,Devrin Weathers,Senior,Webb City (MO),(MO),RB,29,28,,,,,1,2.2,13
2020,"offense,touchdowns",78,Shunderrick Powell,Senior,Hoxie (AR),(AR),"RB, DE",29,28,0,,1,,1,2.2,13
2020,"offense,touchdowns",79,Kylin James,Senior,Dumas (AR),(AR),"RB, OLB",29,26,1,,,2,,2.2,13
2020,"offense,touchdowns",80,Andrew Carner,Senior,"Jones County (Gray, GA)","(Gray, GA)","RB, LB",29,29,,,,,,2.1,14
2020,"offense,touchdowns",81,Owen Allen,Sophomore,"Southlake Carroll (Southlake, TX)","(Southlake, TX)",RB,29,28,1,,,,,2.1,14
2020,"offense,touchdowns",82,Kam Turner,Senior,"Rivercrest (Wilson, AR)","(Wilson, AR)",QB,29,24,1,3,,1,,2.1,14
2020,"offense,touchdowns",83,Javan Noyes,Senior,"Mid-Buchanan (Faucett, MO)","(Faucett, MO)",QB,29,29,,,,,,2.1,14
2020,"offense,touchdowns",84,Jaeden Zuzak,Senior,"California (Coal Center, PA)","(Coal Center, PA)",RB,28,26,1,0,1,0,,4.7,6
2020,"offense,touchdowns",85,Cookie Desiderio,Senior,Somerville (NJ),(NJ),"RB, OLB",28,26,2,,,,,4.0,7
2020,"offense,touchdowns",86,Nathan Glades,Senior,Joplin (MO),(MO),"RB, SB",28,24,1,,,1,2,3.1,9
2020,"offense,touchdowns",87,Hunter Patterson,Senior,"Oak Glen (New Cumberland, WV)","(New Cumberland, WV)",RB,28,15,12,,,1,,3.1,9
2020,"offense,touchdowns",88,Richard Reese??,Junior,Bellville (TX),(TX),"RB, DB",28,26,2,,,,,2.8,10
2020,"offense,touchdowns",89,Gabe Matthews,Senior,Declo (ID),(ID),"QB, S",28,25,,,2,1,,2.8,10
2020,"offense,touchdowns",90,Jerry Padgett,Senior,"Western (Russiaville, IN)","(Russiaville, IN)","RB, OLB",28,26,2,,,,,2.8,10
2020,"offense,touchdowns",91,Jameson Threadgill,Senior,Gurdon (AR),(AR),"RB, DB",28,24,2,,,,2,2.5,11
2020,"offense,touchdowns",92,Kenyon Clay,Junior,Union (MS),(MS),"RB, QB",28,27,1,,,,,2.5,11
2020,"offense,touchdowns",93,Buddy Santos,Senior,Devine (TX),(TX),,28,25,3,,,,,2.5,11
2020,"offense,touchdowns",94,Jamarion Miller,Junior,"Tyler Legacy (Tyler, TX)","(Tyler, TX)","RB, DB",28,20,8,,,,,2.5,11
2020,"offense,touchdowns",95,Israel Morgan,Senior,Round Rock (TX),(TX),RB,28,26,2,,,,,2.5,11
2020,"offense,touchdowns",96,Dylan Edwards,Sophomore,Derby (KS),(KS),RB,28,25,2,,,0,1,2.5,11
2020,"offense,touchdowns",97,Khi Holiday,Senior,"Tupelo Christian Prep (Belden, MS)","(Belden, MS)","QB, DB",28,26,,,1,,1,2.5,11
2020,"offense,touchdowns",98,Titus Seley,Senior,West Plains (MO),(MO),"RB, LB",28,25,3,,,,,2.3,12
2020,"offense,touchdowns",99,Gus Morrison,Junior,"Ritchie County (Ellenboro, WV)","(Ellenboro, WV)","CB, WR",28,16,11,,1,,,2.3,12
2020,"offense,touchdowns",100,Brayden Wilcox,Senior,Christoval (TX),(TX),"QB, CB",28,25,,,2,1,,2.2,13
2020,"offense,touchdowns",101,Brayden Wilcox,Senior,Christoval (TX),(TX),"QB, CB",28,25,,,2,1,,2.2,13
2020,"offense,touchdowns",102,Harper Faulkenberry,Senior,Ozark (AR),(AR),"QB, OLB",28,28,,,,,,2.2,13
2020,"offense,touchdowns",103,Adriel Clark,Senior,"Rabun County (Tiger, GA)","(Tiger, GA)",WR,28,,28,,,,,2.0,14
2020,"offense,touchdowns",104,Landon Owens,Senior,"Prince Avenue Christian (Athens, GA)","(Athens, GA)","RB, WR",28,18,7,,,,3,2.0,14
2020,"offense,touchdowns",105,Camden Gasser,Senior,"Southridge (Huntingburg, IN)","(Huntingburg, IN)","WB, CB",28,11,14,,2,,1,2.0,14
2020,"offense,touchdowns",106,Reggie Branch,Senior,Crosby (TX),(TX),"QB, WR",28,22,6,,,,,1.9,15
2020,"offense,touchdowns",107,Cam Wiedemann,Senior,"Shiloh Christian (Springdale, AR)","(Springdale, AR)","RB, MLB",28,23,5,,,,,1.9,15
2020,"offense,touchdowns",108,Devin Mockobee,Senior,Boonville (IN),(IN),"RB, DB",27,24,,2,1,,,3.4,8
2020,"offense,touchdowns",109,Cormac Benn,Senior,Bigfork (MT),(MT),"RB, OLB",27,25,1,,1,,,3.0,9
2020,"offense,touchdowns",110,Omarion Dixon,Senior,"Harrison (West Lafayette, IN)","(West Lafayette, IN)",RB,27,26,1,,,,,2.7,10
2020,"offense,touchdowns",111,Colton Brown,Junior,"Heritage Christian (Indianapolis, IN)","(Indianapolis, IN)","RB, FS",27,23,4,,,,,2.7,10
2020,"offense,touchdowns",112,Robert Giaimo,Senior,Bartlett (TN),(TN),"RB, FB",27,27,0,,,,,2.7,10
2020,"offense,touchdowns",113,Kale Long,Senior,"Riverside (De Graff, OH)","(De Graff, OH)","RB, MLB",27,27,,,,,,2.7,10
2020,"offense,touchdowns",114,Reid Carrico,Senior,Ironton (OH),(OH),"HB, LB",27,25,2,,,,,2.5,11
2020,"offense,touchdowns",115,Tyler Williams,Junior,"Central Arkansas Christian (North Little Rock, AR)","(North Little Rock, AR)","RB, QB",27,24,3,,,,0,2.5,11
2020,"offense,touchdowns",117,Micah Williford,Senior,"Canyon (New Braunfels, TX)","(New Braunfels, TX)",RB,27,24,3,,,,,2.5,11
2020,"offense,touchdowns",118,Jalen Hunt,Senior,"McMinn County (Athens, TN)","(Athens, TN)","RB, SS",27,27,,,,,,2.5,11
2020,"offense,touchdowns",119,Cade Peterson,Senior,"Gordon Lee (Chickamauga, GA)","(Chickamauga, GA)",,27,27,,,,,,2.3,12
2020,"offense,touchdowns",120,Jett Dennis,Senior,Greenland (AR),(AR),"RB, SB",27,22,5,,,,,2.3,12
2020,"offense,touchdowns",121,Logan Koehne,Senior,"North Decatur (Greensburg, IN)","(Greensburg, IN)","WR, FS",27,10,14,,,3,,2.1,13
2020,"offense,touchdowns",122,Jordan James,Junior,"Oakland (Murfreesboro, TN)","(Murfreesboro, TN)",,27,26,1,,,,,2.1,13
2020,"offense,touchdowns",123,TJ Runyan,Senior,"Mid-Buchanan (Faucett, MO)","(Faucett, MO)",,27,21,5,1,,,,1.9,14
2020,"offense,touchdowns",124,Micah Wilson,Senior,"Covenant Christian (Indianapolis, IN)","(Indianapolis, IN)","RB, FS",27,22,5,,,,,1.9,14
2020,"offense,touchdowns",125,Andrew Body,Senior,"Miller (Corpus Christi, TX)","(Corpus Christi, TX)","QB, WR",27,27,,,,,,1.9,14
2020,"offense,touchdowns",127,Thomas Hogan,Senior,"Lafayette Jefferson (Lafayette, IN)","(Lafayette, IN)","RB, WR",26,26,,,,,,3.3,8
2020,"offense,touchdowns",128,Eddie Lee Marburger,Senior,"Pioneer (Mission, TX)","(Mission, TX)",QB,26,26,,,,,,2.9,9
2020,"offense,touchdowns",129,Hunter Herring,Senior,"Ouachita Christian (Monroe, LA)","(Monroe, LA)","QB, CB",26,26,,,,,,2.9,9
2020,"offense,touchdowns",130,Keithron Lee,Senior,"Rudder (Bryan, TX)","(Bryan, TX)","WR, CB",26,9,16,,,,1,2.6,10
2020,"offense,touchdowns",131,Ethan Sanchez,Senior,Bangs (TX),(TX),"RB, LB",26,26,,,,,,2.6,10
2020,"offense,touchdowns",132,Al'querious Ray,Junior,"Clay (Green Cove Springs, FL)","(Green Cove Springs, FL)",RB,26,24,2,,,,,2.4,11
2020,"offense,touchdowns",133,Murphy Reeves,Senior,"Fellowship Christian (Roswell, GA)","(Roswell, GA)","RB, OLB",26,25,1,,,,0,2.4,11
2020,"offense,touchdowns",134,Trey Gibson,Sophomore,"Wheeler (Valparaiso, IN)","(Valparaiso, IN)","RB, FS",26,22,2,2,,,,2.4,11
2020,"offense,touchdowns",135,Julius Bolden,Senior,"Northwest (Wichita, KS)","(Wichita, KS)",,26,24,1,,,,1,2.4,11
2020,"offense,touchdowns",136,Max Davis,Senior,"Highland (Gilbert, AZ)","(Gilbert, AZ)","RB, OLB",26,22,4,,,,0,2.4,11
2020,"offense,touchdowns",137,Daniel Perry,Junior,Searcy (AR),(AR),,26,22,4,,,,,2.4,11
2020,"offense,touchdowns",138,Trey Seward,Senior,Liberty Hill (TX),(TX),"RB, DB",26,22,3,,,,1,2.2,12
2020,"offense,touchdowns",139,Cam Wilmore,Senior,Mangham (LA),(LA),"RB, CB",26,25,1,,,,,2.2,12
2020,"offense,touchdowns",140,Jalen Clark,Senior,"Alabama Christian Academy (Montgomery, AL)","(Montgomery, AL)","QB, FS",26,25,1,,,,,2.2,12
2020,"offense,touchdowns",141,Corey Platt jr.,Senior,"Little Rock Christian Academy (Little Rock, AR)","(Little Rock, AR)","WR, LB",26,11,14,1,,,,2.2,12
2020,"offense,touchdowns",142,Damari Alston,Junior,"Woodward Academy (College Park, GA)","(College Park, GA)","RB, OLB",26,24,2,,,,,2.2,12
2020,"offense,touchdowns",143,Dylan Kidd,Junior,"Rensselaer Central (Rensselaer, IN)","(Rensselaer, IN)","RB, OLB",26,23,3,,,,,2.2,12
2020,"offense,touchdowns",144,Roderick Brown,Senior,College Station (TX),(TX),RB,26,20,6,,,,,2.2,12
2020,"offense,touchdowns",145,Casmen Hill,Sophomore,Chandler (OK),(OK),"CB, RB",26,25,,,,,1,2.0,13
2020,"offense,touchdowns",146,Ethan Abell,Senior,Oakley (KS),(KS),"RB, CB",26,26,0,0,0,,0,2.0,13
